,IsVIP_500,payment_7_day,dau_days,days_between_install_first_pay,total_txns_7_day,total_page_views,total_product_liked,product_like_rate,total_free_coupon_got,total_bonus_xp_points
7486,0,6.99,7,23,3,410,103,0.251219512195,16,2021100
7487,0,13.99,1,13,2,3,-15,-5.0,1,18000
7488,0,8.99,1,28,3,20,-13,-0.65,0,0
7489,0,2.99,6,18,3,172,30,0.174418604651,7,468300
7490,0,12.93,7,20,9,1183,257,0.217244294167,14,1233300
7491,0,22.99,1,18,2,120,16,0.133333333333,0,0
7492,0,4.99,7,15,2,88,-1,-0.0113636363636,12,641400
7493,0,16.99,7,3209,2,478,157,0.328451882845,15,2352000
7494,0,3.0,6,2595,3,98,4,0.0408163265306,8,515100
7495,0,12.99,2,9,3,55,2,0.0363636363636,0,0
7496,0,17.99,1,19,2,34,-1,-0.0294117647059,0,0
7497,0,9.97,7,883,4,118,29,0.245762711864,14,2016000
7498,0,9.99,7,698,3,679,112,0.164948453608,14,918000
7499,0,14.0,5,2253,3,181,30,0.165745856354,9,697800
7500,0,8.99,2,3,2,18,-13,-0.722222222222,3,351600
7501,0,2.99,6,177,3,48,2,0.0416666666667,10,1011000
7502,0,13.99,4,2,2,94,14,0.148936170213,3,384000
7503,0,13.99,7,26,3,516,116,0.22480620155,17,1660200
7504,0,14.99,1,7,3,70,1,0.0142857142857,1,30000
7505,0,16.99,5,22,3,1146,258,0.225130890052,8,732300
7506,0,31.0,5,51,2,1029,254,0.24684159378,11,746400
7507,0,13.99,3,69,2,62,7,0.112903225806,5,596700
7508,1,7.99,7,45,3,1482,309,0.208502024291,6,1155600
7509,0,10.98,7,16,4,392,107,0.272959183673,9,842100
7510,0,11.99,1,8,3,-6,-19,3.16666666667,0,0
7511,0,16.99,7,2068,2,370,91,0.245945945946,10,1753500
7512,0,11.98,6,15,3,283,57,0.201413427562,10,1066800
7513,0,151.93,7,20,8,919,225,0.244831338411,14,1506300
7514,0,19.0,5,1356,2,1005,295,0.293532338308,5,294000
7515,0,53.99,4,18,2,271,89,0.328413284133,6,607500
7516,0,9.99,6,17,3,140,19,0.135714285714,1,70200
7517,0,6.0,3,156,3,27,-5,-0.185185185185,3,141000
7518,0,6.99,4,1383,3,165,51,0.309090909091,0,0
7519,0,6.98,7,63,3,396,94,0.237373737374,7,1145400
7520,0,13.99,1,19,3,-9,-17,1.88888888889,0,0
7521,0,13.97,7,43,4,1372,331,0.241253644315,14,1623900
7522,1,14.97,7,2977,5,252,26,0.103174603175,17,1749300
7523,0,4.99,1,9,2,5,-19,-3.8,0,0
7524,0,21.98,7,1015,3,325,43,0.132307692308,11,1027200
7525,0,7.49,2,1181,3,113,23,0.203539823009,3,369600
7526,0,5.99,5,334,3,97,17,0.175257731959,4,307500
7527,0,24.99,4,2,3,117,22,0.188034188034,3,208500
7528,0,76.0,2,2675,2,-6,-15,2.5,0,0
7529,0,15.99,7,7,2,795,203,0.25534591195,10,823800
7530,0,7.99,6,13,3,265,37,0.139622641509,5,399000
7531,0,150.97,5,15,5,460,136,0.295652173913,3,420000
7532,0,11.99,3,418,3,37,-3,-0.0810810810811,3,176700
7533,0,3.99,7,12,3,1027,213,0.207400194742,4,585000
7534,0,50.99,4,2151,2,77,30,0.38961038961,0,0
7535,0,1.99,1,169,3,-3,-11,3.66666666667,1,135000
7536,0,11.99,7,9,2,206,71,0.344660194175,12,1807500
7537,0,31.0,4,700,4,22,-4,-0.181818181818,4,279000
7538,0,8.99,5,1547,2,72,9,0.125,8,702900
7539,0,32.98,6,918,3,771,205,0.26588845655,12,1147800
7540,0,14.1,2,2975,4,-1,-17,17.0,2,97500
7541,0,15.99,1,980,3,98,16,0.163265306122,1,24000
7542,0,16.98,6,18,3,201,58,0.28855721393,4,294000
7543,0,53.99,6,10,3,44,-3,-0.0681818181818,7,516600
7544,0,11.48,7,1202,4,245,80,0.326530612245,12,1855800
7545,0,26.97,7,14,5,807,140,0.173482032218,9,990000
7546,0,5.99,5,1702,3,194,37,0.190721649485,6,510000
7547,0,12.98,1,134,3,13,-16,-1.23076923077,0,0
7548,0,20.99,7,449,2,1008,362,0.359126984127,10,1000500
7549,0,40.98,7,23,3,525,109,0.207619047619,13,2606400
7550,0,17.99,2,280,2,44,3,0.0681818181818,2,405000
7551,0,15.99,6,2651,2,565,132,0.233628318584,7,616200
7552,0,18.98,5,122,3,234,46,0.196581196581,6,1113000
7553,0,16.99,3,35,2,36,-1,-0.0277777777778,0,0
7554,0,10.98,7,651,3,255,70,0.274509803922,13,1306500
7555,0,14.99,7,370,3,1234,378,0.306320907618,15,1357200
7556,0,33.89,1,8,4,-6,-12,2.0,0,0
7557,0,11.99,5,817,2,140,22,0.157142857143,5,595500
7558,0,18.99,2,167,2,25,-5,-0.2,3,243000
7559,0,1.99,2,71,3,12,-10,-0.833333333333,2,122400
7560,0,7.49,7,332,2,857,247,0.28821470245,9,1101000
7561,0,7.99,7,616,3,798,198,0.248120300752,18,2004000
7562,0,21.92,7,5,9,1602,434,0.270911360799,13,1628100
7563,0,105.9,1,71,2,48,2,0.0416666666667,0,0
7564,0,13.99,5,44,2,29,-10,-0.344827586207,4,75600
7565,0,66.91,4,28,9,432,139,0.321759259259,4,195000
7566,0,8.99,2,21,3,3,-13,-4.33333333333,1,405000
7567,0,14.99,7,95,2,182,52,0.285714285714,17,3667800
7568,0,18.87,2,11,4,155,55,0.354838709677,1,21000
7569,0,167.62,2,21,4,-1,-9,9.0,0,0
7570,0,14.99,7,804,3,571,100,0.175131348511,12,990000
7571,0,54.97,7,7,5,992,293,0.295362903226,19,2778600
7572,0,82.95,7,2763,7,2554,820,0.321064996085,14,883500
7573,0,11.99,6,23,3,53,0,0.0,8,1461600
7574,0,38.98,7,36,3,3016,849,0.28149867374,18,2067000
7575,0,7.99,6,2,2,424,99,0.233490566038,7,913800
7576,0,7.99,7,2,2,474,162,0.341772151899,13,1398300
7577,0,5.28,6,2789,2,221,55,0.248868778281,6,342000
7578,0,11.99,7,113,2,1997,463,0.231847771657,12,1242300
7579,0,5.99,7,2462,2,250,56,0.224,19,1646700
7580,0,6.99,1,10,3,13,-12,-0.923076923077,0,0
7581,0,13.99,6,1709,3,111,12,0.108108108108,9,693600
7582,0,4.99,6,56,3,226,41,0.181415929204,7,2030400
7583,0,32.0,7,2671,2,782,154,0.196930946292,11,1005000
7584,0,4.99,4,1039,3,75,5,0.0666666666667,6,873000
7585,0,14.98,5,10,3,157,20,0.127388535032,9,512700
7586,0,53.44,7,1818,7,1042,474,0.454894433781,14,1353000
7587,0,17.0,5,1811,3,151,32,0.211920529801,5,525000
7588,0,12.97,6,18,4,1217,405,0.332785538209,5,531300
7589,0,2.99,3,47,2,14,-11,-0.785714285714,3,426000
7590,0,21.98,5,15,4,169,39,0.230769230769,4,367500
7591,0,17.0,5,33,2,54,5,0.0925925925926,5,609000
7592,0,6.0,6,2322,2,365,86,0.235616438356,11,412500
7593,0,4.99,4,805,3,99,18,0.181818181818,6,420600
7594,0,3.99,7,926,3,173,49,0.28323699422,11,485400
7595,0,97.01,4,851,7,906,280,0.309050772627,8,1084800
7596,0,34.0,3,1589,3,321,59,0.183800623053,3,82500
7597,0,6.99,4,11,3,18,-8,-0.444444444444,4,927000
7598,0,10.99,6,27,3,482,160,0.331950207469,8,556500
7599,0,15.99,7,67,2,786,266,0.338422391858,14,882600
7600,0,5.49,7,32,3,362,118,0.325966850829,15,1725900
7601,0,4.99,3,50,2,5,-17,-3.4,3,221400
7602,0,66.96,7,11,6,2053,553,0.269361909401,10,840600
7603,0,82.0,3,7,3,9,-7,-0.777777777778,0,0
7604,0,11.99,7,33,3,301,96,0.318936877076,15,1157100
7605,0,4.07,4,798,2,922,335,0.363340563991,4,180000
7606,0,5.99,1,58,3,38,-3,-0.0789473684211,2,169800
7607,0,5.99,1,305,3,8,-12,-1.5,1,180000
7608,0,5.84,2,2215,4,79,18,0.227848101266,1,300000
7609,0,4.99,2,1116,3,117,17,0.145299145299,0,0
7610,0,150.98,7,1436,3,1213,283,0.233305853256,13,2381400
7611,0,5.98,6,1365,3,56,11,0.196428571429,10,1048500
7612,0,105.93,5,522,8,866,307,0.354503464203,6,647400
7613,0,58.99,1,13,3,-6,-16,2.66666666667,0,0
7614,0,17.99,7,11,3,364,80,0.21978021978,7,580500
7615,0,126.0,2,2120,3,251,54,0.215139442231,2,105000
7616,0,11.45,3,17,6,990,314,0.317171717172,8,685800
7617,0,7.98,7,11,4,1111,273,0.245724572457,0,0
7618,0,10.99,1,15,3,98,34,0.34693877551,3,167400
7619,0,45.97,6,65,4,846,288,0.340425531915,6,418800
7620,0,47.95,4,3,6,401,106,0.26433915212,4,289200
7621,0,21.98,1,2262,4,38,-3,-0.0789473684211,1,45000
7622,0,10.14,1,917,3,15,-10,-0.666666666667,1,150000
7623,1,31.97,7,2,4,1576,325,0.206218274112,15,1743900
7624,0,13.99,4,3,3,143,32,0.223776223776,3,309000
7625,0,10.99,4,157,3,81,0,0.0,4,288000
7626,0,7.99,5,17,2,27,-7,-0.259259259259,0,0
7627,0,3.99,7,44,3,1872,523,0.27938034188,17,1860300
7628,0,17.99,2,8,2,68,18,0.264705882353,0,0
7629,0,17.98,7,27,3,613,170,0.277324632953,17,1671600
7630,0,2.99,6,464,2,263,64,0.243346007605,6,1503000
7631,0,28.01,6,17,4,521,94,0.180422264875,9,1049100
7632,0,9.98,1,1656,4,5,-9,-1.8,1,9000
7633,0,3.03,1,930,3,-2,-17,8.5,0,0
7634,0,7.0,1,2549,3,-7,-10,1.42857142857,1,37500
7635,0,9.0,2,50,3,145,53,0.365517241379,1,27000
7636,0,13.99,2,17,3,817,200,0.244798041616,3,669000
7637,0,15.99,7,1927,3,1231,310,0.251827782291,32,2793000
7638,0,5.99,3,2155,2,38,1,0.0263157894737,3,438000
7639,0,17.99,2,21,3,-6,-16,2.66666666667,0,0
7640,0,17.99,4,25,2,315,54,0.171428571429,5,218700
7641,0,11.99,6,2071,2,419,116,0.276849642005,7,787800
7642,0,11.98,1,20,4,91,11,0.120879120879,2,342000
7643,0,10.79,3,1427,3,256,53,0.20703125,2,39000
7644,1,95.97,5,70,5,768,222,0.2890625,8,1080900
7645,0,123.91,7,1532,10,2010,634,0.315422885572,15,2464500
7646,0,9.99,4,623,3,5,-14,-2.8,4,291000
7647,0,14.99,3,173,3,11,1,0.0909090909091,2,405000
7648,1,208.93,6,2546,8,1558,400,0.256739409499,14,1216500
7649,0,16.99,2,1175,3,238,34,0.142857142857,2,645000
7650,0,7.98,5,516,3,56,-12,-0.214285714286,3,256800
7651,0,9.99,1,521,3,-4,-17,4.25,1,75000
7652,0,5.0,3,1807,2,680,186,0.273529411765,3,210000
7653,0,5.0,1,2015,3,229,56,0.244541484716,1,24000
7654,0,10.99,6,24,3,664,137,0.206325301205,9,336600
7655,0,10.99,7,2519,3,426,91,0.213615023474,9,1088100
7656,0,1.99,3,21,3,-6,-17,2.83333333333,3,91200
7657,0,8.99,1,29,3,32,-7,-0.21875,2,97200
7658,0,14.0,7,1820,2,173,50,0.28901734104,8,514500
7659,0,18.99,7,50,2,3005,730,0.242928452579,15,1757400
7660,0,27.99,1,7,2,14,-8,-0.571428571429,0,0
7661,0,30.0,7,1014,2,159,27,0.169811320755,15,1239600
7662,0,17.97,5,2226,5,246,43,0.174796747967,6,1297800
7663,0,6.14,4,2023,3,21,-5,-0.238095238095,5,247500
7664,0,17.0,7,1408,2,240,61,0.254166666667,17,2133300
7665,0,8.99,7,2303,3,313,48,0.153354632588,19,1133100
7666,0,9.9,1,16,2,67,8,0.119402985075,0,0
7667,0,5.99,7,5,3,106,15,0.141509433962,14,1281300
7668,0,56.33,7,11,8,1183,301,0.254437869822,10,1335000
7669,0,33.98,1,316,3,-4,-10,2.5,0,0
7670,0,6.49,7,2611,2,1136,266,0.234154929577,16,3335400
7671,0,2.99,7,1137,2,140,18,0.128571428571,9,1136400
7672,0,17.99,6,664,2,111,8,0.0720720720721,3,436500
7673,0,28.0,4,17,3,-7,-19,2.71428571429,4,229500
7674,0,5.48,2,67,3,264,92,0.348484848485,2,78000
7675,0,27.48,7,2403,4,1452,334,0.230027548209,16,1644000
7676,0,7.98,7,507,3,-8,-18,2.25,12,1194000
7677,0,10.99,5,1618,3,114,35,0.30701754386,4,451800
7678,0,11.49,1,8,3,281,72,0.256227758007,0,0
7679,0,29.0,1,37,3,196,45,0.229591836735,1,150000
7680,0,18.99,1,1,3,23,-3,-0.130434782609,0,0
7681,0,11.99,4,81,3,53,-1,-0.0188679245283,5,283500
7682,0,35.64,2,13,2,-7,-19,2.71428571429,0,0
7683,0,7.98,2,5,3,9,-6,-0.666666666667,2,1134000
7684,0,18.99,7,2865,3,3177,795,0.250236071766,14,1384200
7685,0,8.99,4,14,2,65,8,0.123076923077,0,0
7686,0,9.99,5,20,3,47,2,0.0425531914894,6,1165500
7687,0,6.98,7,13,3,308,78,0.253246753247,9,492300
7688,0,14.99,3,1622,3,763,164,0.21494102228,4,208200
7689,0,7.99,4,1006,3,209,47,0.224880382775,3,400800
7690,0,28.98,7,1731,4,60,12,0.2,12,1681200
7691,0,6.99,3,53,2,42,10,0.238095238095,6,648600
7692,0,2.99,7,3,3,185,34,0.183783783784,12,1820100
7693,0,7.49,5,179,2,279,69,0.247311827957,6,773700
7694,0,6.98,3,9,4,21,0,0.0,3,336000
7695,0,4.99,4,2396,3,97,12,0.123711340206,5,447300
7696,0,27.96,7,16,6,2400,732,0.305,14,2769900
7697,0,9.99,7,25,2,1539,453,0.294346978558,18,1643700
7698,0,11.3,4,2882,3,559,98,0.175313059034,6,645000
7699,0,4.49,2,32,3,41,3,0.0731707317073,2,256800
7700,0,8.99,1,3,2,123,34,0.276422764228,1,60000
7701,0,1.99,7,884,2,68,-2,-0.0294117647059,8,778800
7702,0,11.99,1,18,2,1,-14,-14.0,1,210000
7703,0,11.99,7,488,2,235,60,0.255319148936,9,1697400
7704,0,11.99,6,804,3,170,28,0.164705882353,10,1290000
7705,0,23.99,7,15,2,700,201,0.287142857143,9,1180200
7706,0,17.98,6,15,4,103,7,0.0679611650485,6,303000
7707,0,11.99,6,2744,2,353,56,0.158640226629,12,988800
7708,0,12.41,7,2350,3,360,54,0.15,4,166500
7709,0,81.0,1,15,2,-6,-13,2.16666666667,0,0
7710,0,12.0,7,1315,2,2378,690,0.29015979815,13,673500
7711,0,9.0,2,2116,2,316,75,0.237341772152,0,0
7712,0,4.14,3,1805,3,248,37,0.149193548387,0,0
7713,1,124.94,4,124,8,48,-5,-0.104166666667,3,478500
7714,0,11.99,1,9,2,0,-8,-inf,0,0
7715,0,1.99,2,28,3,7,-17,-2.42857142857,2,609000
7716,0,5.97,7,17,5,200,37,0.185,0,0
7717,0,43.97,7,26,5,251,41,0.163346613546,6,753000
7718,0,4.98,7,401,4,415,101,0.243373493976,11,1543800
7719,0,16.97,6,424,4,209,75,0.358851674641,13,1195800
7720,0,7.12,7,24,3,332,66,0.198795180723,14,2205000
7721,0,11.48,7,1448,4,1745,476,0.272779369628,16,1365000
7722,0,6.99,6,1284,3,897,237,0.264214046823,9,803700
7723,0,12.99,2,803,2,241,56,0.232365145228,3,438000
7724,0,13.99,1,95,2,35,-3,-0.0857142857143,0,0
7725,0,9.97,5,17,4,540,143,0.264814814815,5,522000
7726,0,6.99,5,22,3,162,43,0.265432098765,8,1815000
7727,0,31.97,7,8,4,580,167,0.287931034483,9,587100
7728,0,7.0,4,1534,3,93,16,0.172043010753,4,288000
7729,0,12.99,2,453,2,3,-11,-3.66666666667,2,105000
7730,0,4.97,7,64,4,180,39,0.216666666667,10,1211100
7731,0,81.96,7,35,5,620,182,0.293548387097,15,2621400
7732,0,5.52,6,1992,3,593,215,0.362563237774,1,75000
7733,0,4.49,4,983,3,107,19,0.177570093458,2,43200
7734,0,7.99,6,151,2,389,102,0.262210796915,10,676200
7735,0,3.99,1,10,2,3,-11,-3.66666666667,0,0
7736,0,6.99,4,279,3,32,1,0.03125,5,393000
7737,0,50.95,7,18,7,448,147,0.328125,15,1519500
7738,0,6.99,7,2398,2,465,114,0.245161290323,18,2718600
7739,0,8.97,3,27,4,28,-2,-0.0714285714286,6,727500
7740,0,14.0,7,1287,2,626,86,0.137380191693,14,885000
7741,0,8.98,7,13,4,278,55,0.197841726619,8,930900
7742,0,15.99,7,61,2,572,120,0.20979020979,13,1932000
7743,0,55.99,7,11,2,479,104,0.217118997912,4,372000
7744,0,13.0,3,1112,2,292,80,0.27397260274,4,263400
7745,0,17.97,7,5,4,213,39,0.183098591549,15,1257000
7746,0,9.99,2,116,2,35,3,0.0857142857143,2,76200
7747,0,2.99,5,20,3,279,51,0.182795698925,7,1024500
7748,0,95.95,1,1437,6,257,80,0.311284046693,1,27000
7749,0,3.0,7,1557,2,902,208,0.230598669623,19,1856100
7750,0,6.99,5,18,3,24,-8,-0.333333333333,5,612600
7751,0,8.98,7,1110,3,284,60,0.211267605634,11,657900
7752,0,5.99,7,1650,2,134,19,0.141791044776,13,2314500
7753,0,14.98,3,30,4,179,46,0.256983240223,0,0
7754,0,7.49,3,291,2,121,32,0.264462809917,3,1005000
7755,0,73.93,3,38,8,224,117,0.522321428571,2,112800
7756,0,9.99,3,487,3,36,-1,-0.0277777777778,4,202200
7757,0,5.99,5,397,2,-1,-7,7.0,5,492300
7758,0,4.99,2,13,2,125,15,0.12,1,90000
7759,0,9.0,7,2714,2,220,47,0.213636363636,10,2214600
7760,0,6.99,6,1459,3,112,27,0.241071428571,7,1151400
7761,0,10.99,7,38,3,516,148,0.286821705426,16,2384400
7762,0,12.99,2,4,3,115,29,0.252173913043,1,72000
7763,0,4.99,2,214,3,27,8,0.296296296296,3,276000
7764,0,6.99,1,286,2,-3,-11,3.66666666667,1,32400
7765,0,3.49,7,2431,3,259,34,0.131274131274,15,1149300
7766,0,34.76,7,2031,2,1342,237,0.176602086438,11,558000
7767,0,105.99,7,138,2,3564,1289,0.361672278339,15,2289900
7768,1,16.99,7,77,3,1138,375,0.329525483304,17,2760300
7769,0,7.98,7,136,3,207,63,0.304347826087,14,1155900
7770,0,6.99,6,97,2,228,51,0.223684210526,0,0
7771,0,1.99,1,10,2,13,-9,-0.692307692308,0,0
7772,0,8.99,2,41,2,35,-3,-0.0857142857143,1,14400
7773,0,6.99,2,14,3,154,43,0.279220779221,0,0
7774,0,121.73,7,11,28,907,323,0.35611907387,7,805500
7775,0,5.99,6,1116,2,13,-16,-1.23076923077,6,693000
7776,0,38.97,7,946,4,147,34,0.231292517007,13,1595100
7777,0,7.0,3,1945,2,243,57,0.234567901235,2,63000
7778,0,23.98,7,223,3,892,223,0.25,8,482700
7779,0,10.97,3,14,4,279,31,0.111111111111,0,0
7780,0,8.0,6,1131,4,492,130,0.264227642276,6,381000
7781,0,4.99,4,18,2,333,93,0.279279279279,4,534000
7782,0,33.0,7,27,3,460,119,0.258695652174,6,897000
7783,0,6.9,3,513,3,-3,-11,3.66666666667,0,0
7784,0,16.0,7,1861,4,313,45,0.143769968051,10,538500
7785,0,16.79,7,1450,4,1157,377,0.325842696629,31,2636100
7786,0,7.99,6,32,3,81,5,0.0617283950617,9,861000
7787,0,6.99,4,1796,3,126,20,0.15873015873,9,686400
7788,0,15.45,7,1267,7,1663,513,0.308478653037,12,1659000
7789,0,31.0,4,2612,3,128,18,0.140625,3,168000
7790,1,106.76,7,23,4,643,102,0.158631415241,11,739500
7791,0,11.15,5,1034,2,30,-8,-0.266666666667,5,262500
7792,0,12.99,7,18,3,377,130,0.344827586207,10,971700
7793,0,5.99,2,15,2,209,60,0.287081339713,2,288600
7794,0,37.64,2,21,3,-5,-18,3.6,0,0
7795,0,7.98,7,2,4,626,128,0.20447284345,0,0
7796,0,5.0,2,42,3,169,52,0.307692307692,1,30000
7797,0,42.98,1,13,4,8,-15,-1.875,1,50400
7798,0,100.97,2,71,5,1855,548,0.295417789757,5,413400
7799,0,10.99,3,79,2,94,4,0.0425531914894,2,43200
7800,0,41.98,1,14,3,21,-5,-0.238095238095,0,0
7801,0,42.96,7,5,5,176,53,0.301136363636,10,778800
7802,0,1.99,4,20,3,199,22,0.110552763819,4,267900
7803,0,10.46,7,1164,6,393,132,0.335877862595,11,748200
7804,0,128.0,4,1613,6,763,273,0.357798165138,7,424500
7805,0,55.99,1,480,3,38,-10,-0.263157894737,1,84000
7806,0,14.75,3,14,2,5,-9,-1.8,2,172500
7807,0,52.99,1,3,3,133,52,0.390977443609,0,0
7808,0,28.99,7,27,3,919,230,0.25027203482,7,1734000
7809,0,17.99,2,1351,2,36,1,0.0277777777778,2,108000
7810,0,14.99,6,1822,2,199,55,0.276381909548,8,1126800
7811,0,15.99,7,73,2,390,67,0.171794871795,14,1532700
7812,0,11.99,3,12,2,35,-5,-0.142857142857,2,73800
7813,0,12.99,5,20,3,643,134,0.208398133748,8,849300
7814,0,11.98,7,18,3,528,66,0.125,11,1191000
7815,0,5.99,2,75,3,-5,-12,2.4,1,48000
7816,0,7.99,6,1441,2,590,179,0.303389830508,7,633000
7817,0,10.49,7,284,2,1273,297,0.233307148468,15,1776300
7818,0,9.98,5,807,3,79,7,0.0886075949367,0,0
7819,0,2.56,6,1227,2,290,41,0.141379310345,7,799500
7820,0,1.99,2,11,2,37,-3,-0.0810810810811,1,37500
7821,0,18.99,7,10,3,439,100,0.227790432802,8,463500
7822,0,23.99,2,17,3,-1,-7,7.0,0,0
7823,0,10.99,7,22,3,426,120,0.281690140845,10,1083300
7824,0,8.99,6,76,2,210,51,0.242857142857,11,641100
7825,0,15.99,5,57,3,46,7,0.152173913043,7,316500
7826,0,7.99,1,22,2,15,-11,-0.733333333333,1,90000
7827,0,10.97,5,9,4,137,8,0.0583941605839,5,531000
7828,0,22.0,7,2570,3,387,80,0.206718346253,22,1844400
7829,0,6.99,4,170,2,28,4,0.142857142857,5,642000
7830,1,58.96,6,12,5,2239,495,0.221080839661,10,1564500
7831,0,4.48,5,111,4,48,1,0.0208333333333,6,583500
7832,0,3.49,6,13,3,840,240,0.285714285714,15,1060200
7833,0,4.49,5,278,3,1280,336,0.2625,8,763500
7834,0,59.88,7,143,13,476,166,0.348739495798,8,1238700
7835,0,52.99,4,2,3,339,81,0.238938053097,5,562200
7836,0,1.99,7,1122,2,280,74,0.264285714286,8,378600
7837,0,81.0,1,1384,3,-1,-9,9.0,0,0
7838,0,14.98,7,18,3,229,55,0.240174672489,8,1732200
7839,0,29.96,7,14,6,589,163,0.276740237691,12,942600
7840,0,30.98,4,971,4,1010,270,0.267326732673,8,619200
7841,0,3.99,7,5,2,454,109,0.240088105727,7,988500
7842,1,191.95,2,136,7,728,229,0.31456043956,4,432600
7843,0,14.0,4,59,2,80,24,0.3,3,363000
7844,0,11.98,7,129,3,748,248,0.331550802139,10,1126500
7845,0,54.99,2,17,3,365,109,0.298630136986,1,120000
7846,0,6.02,5,7,3,918,220,0.239651416122,7,567000
7847,0,12.99,3,2068,3,25,-8,-0.32,6,249300
7848,0,6.99,7,12,3,176,36,0.204545454545,0,0
7849,0,25.98,3,2,3,429,118,0.275058275058,3,283200
7850,0,19.99,7,243,3,235,67,0.285106382979,15,1097100
7851,0,12.99,7,1223,2,230,50,0.217391304348,6,449700
7852,0,11.99,6,25,2,156,47,0.301282051282,12,672600
7853,0,3.49,7,27,2,697,171,0.245337159254,14,1091700
7854,0,16.99,7,20,3,623,117,0.187800963082,18,3606000
7855,0,4.0,3,58,2,342,103,0.301169590643,1,45000
7856,0,10.99,4,13,2,157,29,0.184713375796,0,0
7857,0,11.98,7,2801,3,840,204,0.242857142857,19,1853400
7858,0,7.0,1,1953,2,125,15,0.12,1,90000
7859,0,42.96,7,19,5,351,103,0.293447293447,9,849600
7860,0,57.99,3,2177,3,118,14,0.118644067797,1,99000
7861,0,18.97,5,18,4,202,80,0.39603960396,5,1119600
7862,0,7.99,2,28,3,35,-2,-0.0571428571429,0,0
7863,0,10.99,2,762,2,7,-11,-1.57142857143,1,165000
7864,0,7.99,2,9,2,-7,-12,1.71428571429,1,19200
7865,0,16.5,4,2638,3,47,-7,-0.148936170213,5,271500
7866,0,9.48,6,39,3,131,16,0.12213740458,7,779100
7867,0,13.99,7,43,3,1452,464,0.31955922865,9,944400
7868,0,9.49,4,2852,3,75,16,0.213333333333,5,567300
7869,0,28.48,6,147,4,570,160,0.280701754386,8,1155000
7870,0,10.99,2,17,3,47,4,0.0851063829787,0,0
7871,0,10.99,2,125,3,94,22,0.234042553191,2,306000
7872,0,16.99,7,22,2,-3,-12,4.0,11,828300
7873,0,36.0,7,2415,3,914,264,0.288840262582,20,2565600
7874,0,9.0,7,1869,2,362,82,0.226519337017,7,220500
7875,0,34.64,1,13,3,-6,-19,3.16666666667,0,0
7876,0,26.98,7,17,4,374,69,0.18449197861,9,1020000
7877,0,7.99,3,17,3,826,210,0.254237288136,0,0
7878,0,47.97,7,25,4,1108,360,0.324909747292,14,1752300
7879,0,52.82,6,1093,4,209,85,0.406698564593,7,351000
7880,0,9.99,5,13,3,222,70,0.315315315315,7,1071000
7881,0,133.0,5,1081,2,1202,238,0.198003327787,1,60000
7882,0,45.97,7,46,5,1686,575,0.341043890866,14,1426500
7883,0,9.99,1,7,2,2,-13,-6.5,0,0
7884,0,10.96,4,11,5,1474,408,0.276797829037,5,799500
7885,0,25.99,7,2298,3,4438,1084,0.244254168544,16,2208600
7886,0,12.99,7,27,2,1899,612,0.322274881517,17,2192700
7887,0,10.99,3,136,3,36,-4,-0.111111111111,3,144000
7888,0,12.99,7,91,3,198,31,0.156565656566,9,1461000
7889,0,6.99,5,8,2,147,9,0.0612244897959,7,559500
7890,0,7.98,6,30,3,110,23,0.209090909091,9,878100
7891,0,7.07,3,23,2,318,51,0.160377358491,3,189300
7892,0,21.98,4,2594,3,378,69,0.18253968254,7,1698000
7893,0,11.99,2,335,3,143,28,0.195804195804,0,0
7894,0,22.97,7,38,5,424,99,0.233490566038,10,1191600
7895,0,17.99,1,170,2,4,-14,-3.5,1,54000
7896,0,18.99,7,2893,2,199,18,0.0904522613065,19,2007600
7897,0,10.99,7,14,2,175,43,0.245714285714,9,1120500
7898,0,14.98,7,486,3,355,62,0.174647887324,14,1219200
7899,0,13.99,3,25,2,128,18,0.140625,4,363000
7900,0,18.96,6,8,5,1094,388,0.35466179159,0,0
7901,0,8.99,7,1783,2,1080,377,0.349074074074,14,1374900
7902,0,37.64,1,19,2,-7,-10,1.42857142857,0,0
7903,0,94.96,6,1755,6,2246,594,0.26447016919,9,840000
7904,0,58.99,7,23,2,225,34,0.151111111111,11,1905000
7905,0,3.99,7,20,2,644,85,0.13198757764,15,1543800
7906,0,1.99,4,34,3,43,-3,-0.0697674418605,1,72000
7907,0,6.57,3,1622,3,302,69,0.228476821192,3,195000
7908,0,5.99,6,579,2,-7,-16,2.28571428571,3,147000
7909,0,36.98,6,2217,4,386,157,0.406735751295,8,668400
7910,0,6.99,6,1087,3,68,9,0.132352941176,5,363000
7911,0,19.0,3,37,2,245,51,0.208163265306,5,252000
7912,0,28.0,2,1049,3,213,37,0.173708920188,2,75000
7913,0,7.97,7,6,5,472,161,0.341101694915,6,449400
7914,0,16.99,2,223,2,-1,-13,13.0,2,33000
7915,0,10.49,1,984,2,7,-16,-2.28571428571,2,483000
7916,0,7.98,6,248,3,303,70,0.23102310231,4,350400
7917,0,9.48,7,495,4,1287,321,0.249417249417,13,1237500
7918,0,16.99,7,17,3,281,61,0.217081850534,12,1317000
7919,0,22.88,7,26,6,893,133,0.148936170213,28,2166000
7920,0,28.99,7,1137,2,1587,405,0.255198487713,16,1740300
7921,0,5.99,7,45,2,187,38,0.20320855615,11,598200
7922,0,8.99,5,24,2,164,41,0.25,11,2668800
7923,0,7.99,4,6,2,568,124,0.218309859155,4,438000
